,id_x,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,kitchen_clusterized,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,state_building_clusterized,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income,id_y,_merge
72426,23717000,724000,HOUSE,VILLA,Flanders,West Flanders,Brugge,8490,51.1853804,3.0868913,1985,231,1492,4,4,SEMI_EQUIPPED,Yes,0,1,1,20,0,0,0,0,MISSING,MISSING,298,C,MISSING,0,1487,,left_only
72433,71838000,725000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.2066423,4.4076738,,200,,2,2,MISSING,MISSING,0,0,1,80,0,0,0,0,AS_NEW,Yes,236,C,GAS,1,,,left_only
72442,64459000,725000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2128572,3.2074152,,165,,,3,MISSING,MISSING,0,0,0,0,0,0,0,1,MISSING,MISSING,85,A++,MISSING,0,,,left_only
72454,17370000,725000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8500,50.8265424,3.2621626,1890,144,,,3,MISSING,MISSING,0,0,1,18,0,0,0,0,GOOD,Yes,158,B,MISSING,0,,,left_only
72482,72099000,725000,HOUSE,APARTMENT_BLOCK,Flanders,West Flanders,Kortrijk,8500,50.8192408,3.2796194,2008,,465,,0,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,180,B,MISSING,1,3410,,left_only
72500,8846000,725000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2350,51.3196353,4.8988303,1975,417,0,4,3,INSTALLED,Yes,0,1,1,,1,,0,0,GOOD,Yes,291,C,GAS,1,3264,,left_only
72513,25054000,725000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3690,50.9201837,5.6054708,1999,412,2611,4,5,MISSING,MISSING,0,0,1,,0,0,0,0,GOOD,Yes,181,B,FUELOIL,1,1715,,left_only
72529,38564000,725000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1380,,,,470,649,4,4,INSTALLED,Yes,0,0,1,,0,0,0,1,MISSING,MISSING,424,E,FUELOIL,1,1549,,left_only
72530,27130000,725000,HOUSE,MANOR_HOUSE,Flanders,West Flanders,Kortrijk,8930,50.7966504,3.1871714,1941,,804,,6,MISSING,MISSING,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,No,157,B,GAS,1,1800,,left_only
72550,18106000,725557,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8450,,,,181,705,,4,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
72559,57920000,728248,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8530,,,,271,1019,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
72560,29141000,729000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2216914,4.4168131,2023,162,,2,3,HYPER_EQUIPPED,Yes,0,0,1,10,0,0,0,0,AS_NEW,Yes,,MISSING,MISSING,1,,,left_only
72597,9327000,730000,HOUSE,VILLA,Flanders,East Flanders,Gent,9830,51.0072428,3.635178,1966,198,1435,4,3,INSTALLED,Yes,0,1,1,,1,1250,0,0,JUST_RENOVATED,Yes,205,C,GAS,1,1541,,left_only
72621,72564000,734401,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,,,,164,662,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
72626,75381000,735000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3390827,3.2855864,2022,103,,,2,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,0,MISSING,MISSING,0,,,left_only
72635,53881000,735000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2218166,2.8938966,,117,,,3,HYPER_EQUIPPED,Yes,0,0,1,32,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
72639,54584000,735000,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8300,,,2023,128,,3,3,MISSING,MISSING,0,0,1,11,0,0,0,1,GOOD,Yes,,A++,MISSING,1,,,left_only
72654,76822000,735000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2600,,,1972,223,506,,5,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,299,C,FUELOIL,1,2275,,left_only
72666,15447000,735000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1332,,,1975,609,2500,4,4,SEMI_EQUIPPED,Yes,0,1,0,0,1,,0,1,TO_RENOVATE,No,239,C,GAS,1,6279,,left_only
72668,73528000,735000,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Aalst,9300,50.9620705,4.0762696,2000,496,2164,4,6,USA_INSTALLED,Yes,0,0,1,45,1,770,0,1,GOOD,Yes,168,B,MISSING,1,1955,,left_only
72674,46274000,735000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1703,50.8354948,4.1748995,1993,279,1091,4,4,HYPER_EQUIPPED,Yes,0,0,1,30,1,811,0,0,AS_NEW,Yes,241,C,MISSING,0,2117,,left_only
72735,6608000,740000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,,,2023,,0,4,5,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,,MISSING,MISSING,1,,,left_only
72744,20739000,740840,HOUSE,HOUSE,Flanders,East Flanders,Gent,9041,51.1033616,3.7723816,2023,218,486,3,4,HYPER_EQUIPPED,Yes,0,0,1,232,1,268,0,0,AS_NEW,Yes,,MISSING,ELECTRIC,1,,,left_only
72761,72546000,745000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.821192,4.3682504,1902,175,,2,3,HYPER_EQUIPPED,Yes,0,0,1,27,0,0,0,0,AS_NEW,Yes,247,E,GAS,1,3019,,left_only
72764,260000,745000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2180888,4.4091154,2004,180,,,2,HYPER_EQUIPPED,Yes,0,1,1,35,0,0,0,0,GOOD,Yes,84,A,GAS,1,1925,,left_only
72770,55796000,745000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,,,2023,104,,,2,MISSING,MISSING,0,0,1,14,0,0,0,0,GOOD,Yes,,MISSING,MISSING,1,,,left_only
72798,64701000,745000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1180,50.7934317,4.3548123,1974,246,393,3,4,MISSING,MISSING,0,0,0,0,1,205,0,1,GOOD,Yes,255,E,GAS,1,3807,,left_only
72850,17887000,745200,APARTMENT,PENTHOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1780,50.9120568,4.3063591,2022,173,,2,3,INSTALLED,Yes,0,0,1,59,1,,0,0,MISSING,MISSING,0,MISSING,MISSING,1,,,left_only
72853,62227000,746000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8665959,4.3449,,161,,4,3,HYPER_EQUIPPED,Yes,0,0,1,13,0,0,0,1,AS_NEW,Yes,45,A,MISSING,0,,,left_only
72878,40444000,749000,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8300,51.3051228,3.3252207,2021,110,,,4,MISSING,MISSING,0,0,1,,0,0,0,0,GOOD,Yes,,MISSING,MISSING,1,,,left_only
72895,73017000,749000,HOUSE,APARTMENT_BLOCK,Flanders,East Flanders,Aalst,9320,,,1966,525,330,2,7,SEMI_EQUIPPED,Yes,0,0,1,20,0,0,0,0,TO_RENOVATE,No,181,B,GAS,0,4774,,left_only
72909,36867000,749000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1040,50.8321189,4.4030655,1918,225,150,2,5,HYPER_EQUIPPED,Yes,0,0,1,9,1,71,0,0,TO_RENOVATE,No,389,G,GAS,0,1166,,left_only
72923,34187000,749000,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3920,51.2488069,5.3433379,1952,,810,6,4,MISSING,MISSING,1,1,1,1,1,1,0,0,AS_NEW,Yes,,MISSING,GAS,1,,,left_only
72975,64783000,750000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9400,50.8314205,3.9582437,,,,4,2,MISSING,MISSING,0,1,0,0,0,0,0,1,GOOD,Yes,388,D,MISSING,0,3088,,left_only
72989,66415000,750000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8500,50.8298015,3.2688782,,176,,,3,MISSING,MISSING,0,0,1,56,0,0,0,1,MISSING,MISSING,,A,GAS,1,,,left_only
72993,44872000,750000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1705694,2.7740721,1957,125,,3,4,MISSING,MISSING,1,0,0,0,0,0,0,0,MISSING,MISSING,162,B,GAS,1,999,,left_only
72994,71123000,750000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.1397352,2.7375668,2023,160,,,3,INSTALLED,Yes,0,0,0,0,0,0,0,0,MISSING,MISSING,,MISSING,GAS,1,,,left_only
73010,6026000,750000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1000,,,,240,83,,5,MISSING,MISSING,0,1,0,0,0,0,0,1,MISSING,MISSING,306,F,MISSING,0,1026,,left_only
73019,31206000,750000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1180,50.81438,4.3391042,,,0,2,2,MISSING,MISSING,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,0,2500,,left_only
73055,25839000,750000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1020,50.8956376,4.361002,1939,360,350,2,6,INSTALLED,Yes,0,0,1,20,1,120,0,1,AS_NEW,Yes,320,F,GAS,1,2379,,left_only
73088,54091000,750000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1970,50.8368231,4.4797352,1971,321,368,3,6,INSTALLED,Yes,0,0,1,10,1,269,0,1,GOOD,Yes,327,D,MISSING,1,,,left_only
73136,53395000,750000,HOUSE,MIXED_USE_BUILDING,Flanders,Flemish Brabant,Halle-Vilvoorde,1780,50.900578,4.329155,,280,0,2,4,SEMI_EQUIPPED,Yes,0,1,0,0,0,0,0,1,GOOD,Yes,234,C,GAS,1,,,left_only
73177,34976000,750000,HOUSE,VILLA,Wallonia,Liège,Verviers,4851,50.7424818,6.0005171,2002,363,2492,4,5,HYPER_EQUIPPED,Yes,0,0,1,,0,0,0,1,MISSING,MISSING,164,B,FUELOIL,1,2782,,left_only
73222,22082000,759000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0407967,3.7406947,2021,167,,,3,MISSING,MISSING,0,0,1,20,1,,0,0,MISSING,MISSING,0,MISSING,MISSING,0,,,left_only
73224,28083000,759000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0408152,3.7410737,2021,167,,,2,MISSING,MISSING,0,0,1,20,0,0,0,0,GOOD,Yes,0,MISSING,MISSING,0,,,left_only
73232,17908000,759000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9150,51.1720219,4.2971574,,213,1551,,4,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,99,A,MISSING,0,,,left_only
73237,39987000,759000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.8854531,4.2374802,2000,315,818,4,5,HYPER_EQUIPPED,Yes,0,1,1,26,1,450,0,0,AS_NEW,Yes,186,B,FUELOIL,1,2538,,left_only
73268,22958000,761763,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2820,,,,256,2100,4,3,MISSING,MISSING,0,0,0,0,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,0,,,left_only
73277,6418000,765000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8164039,4.3745419,2023,119,,2,2,USA_SEMI_EQUIPPED,Yes,0,0,1,13,0,0,0,0,AS_NEW,Yes,30,A,MISSING,1,,,left_only
73281,56984000,765000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,50.8164039,4.3745419,2023,119,,2,2,USA_SEMI_EQUIPPED,Yes,0,0,1,13,0,0,0,0,AS_NEW,Yes,30,A,MISSING,1,,,left_only
73282,19373000,765000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,2024,119,,2,2,USA_HYPER_EQUIPPED,Yes,0,0,1,13,0,0,0,1,AS_NEW,Yes,,MISSING,MISSING,0,,,left_only
73283,47515000,765000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.8145182,4.3429496,1933,203,,2,3,SEMI_EQUIPPED,Yes,0,1,0,0,1,30,0,1,MISSING,MISSING,251,E,MISSING,1,,,left_only
73301,60829000,765000,APARTMENT,PENTHOUSE,Wallonia,Namur,Namur,5000,50.4672459,4.8639064,,132,,4,3,USA_INSTALLED,Yes,0,0,1,120,0,0,0,0,MISSING,MISSING,80,A,MISSING,1,,,left_only
73306,65294000,765000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1150,50.824169,4.4196175,1980,220,229,3,4,INSTALLED,Yes,0,1,0,0,0,0,0,1,GOOD,Yes,256,E,GAS,1,2238,,left_only
73320,46787000,765000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7850,50.7013621,4.064091,1927,168,48233,4,4,SEMI_EQUIPPED,Yes,0,1,1,,1,,0,1,TO_RENOVATE,No,474,F,FUELOIL,1,,,left_only
73398,11894000,774161,HOUSE,HOUSE,Flanders,East Flanders,Gent,9080,,,,207,800,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
73410,46733000,775000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8301,51.3398524,3.2414056,2024,90,,2,2,HYPER_EQUIPPED,Yes,0,0,1,12,0,0,0,0,GOOD,Yes,0,MISSING,GAS,1,,,left_only
73460,58545000,775000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3080,,,2016,283,295,2,6,HYPER_EQUIPPED,Yes,0,1,1,35,1,295,0,0,AS_NEW,Yes,81,A,GAS,1,2021,,left_only
73476,8087000,775000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1850,,,2016,308,600,4,4,USA_INSTALLED,Yes,0,1,1,32,1,325,0,0,GOOD,Yes,126,B,MISSING,1,2637,,left_only
73480,39913000,775000,HOUSE,VILLA,Flanders,West Flanders,Brugge,8301,51.3346493,3.2462324,1975,980,980,4,4,INSTALLED,Yes,0,1,0,0,1,250,0,0,GOOD,Yes,,C,FUELOIL,1,,,left_only
73481,6803000,775000,HOUSE,VILLA,Flanders,West Flanders,Brugge,8490,51.1842777,3.1307745,1984,270,2064,4,4,MISSING,MISSING,0,0,1,,0,0,0,0,GOOD,Yes,367,D,ELECTRIC,1,2242,,left_only
73484,7376000,775500,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3001,50.861234,4.6569139,,,708,4,3,MISSING,MISSING,0,1,0,0,0,0,0,0,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
73538,13552000,780000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1030,50.872345,4.3784137,1912,314,265,2,5,INSTALLED,Yes,0,0,1,15,0,0,0,1,TO_RENOVATE,No,328,F,FUELOIL,1,2558,,left_only
73551,43675000,780000,HOUSE,VILLA,Wallonia,Luxembourg,Neufchâteau,6831,49.8198997,5.0969589,2000,,3841,4,6,INSTALLED,Yes,0,0,1,,0,0,0,1,AS_NEW,Yes,193,C,FUELOIL,0,1274,,left_only
73626,32943000,787183,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8490,,,,174,1746,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
73682,8108000,790000,HOUSE,OTHER_PROPERTY,Flanders,West Flanders,Kortrijk,8570,50.8225978,3.4906056,2014,280,6522,4,4,INSTALLED,Yes,0,1,1,,0,0,0,0,AS_NEW,Yes,,MISSING,MISSING,1,866,,left_only
73695,4048000,793000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.8358174,4.4133345,,136,,,3,INSTALLED,Yes,0,0,1,10,0,0,0,1,MISSING,MISSING,,MISSING,GAS,1,,,left_only
73717,45045000,795000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,,,2014,156,,,3,MISSING,MISSING,0,1,1,31,0,0,0,1,MISSING,MISSING,117,B,MISSING,1,1245,,left_only
73791,10272000,795000,APARTMENT,PENTHOUSE,Flanders,West Flanders,Kortrijk,8530,50.86251,3.31988,2014,175,,,3,INSTALLED,Yes,0,1,0,0,0,0,0,1,AS_NEW,Yes,91,A,GAS,1,1278,,left_only
73803,16263000,795000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1070,50.8464061,4.3377466,1900,472,95,2,6,MISSING,MISSING,0,1,0,0,0,0,0,1,TO_RENOVATE,No,,MISSING,MISSING,0,1373,,left_only
73863,33054000,795000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1790,,,1991,238,2178,4,3,INSTALLED,Yes,0,1,1,24,1,1120,0,0,AS_NEW,Yes,281,C,FUELOIL,1,1730,,left_only
73864,40815000,795000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1831,50.8903744,4.4407085,2012,377,926,3,7,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,136,B,GAS,1,1727,,left_only
73869,8333000,795000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1950,50.8604382,4.4586293,2011,240,430,2,5,MISSING,MISSING,0,0,1,28,1,200,0,1,AS_NEW,Yes,,A,GAS,1,,,left_only
73881,2691000,795000,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8670,51.1266629,2.6768003,,150,516,4,4,MISSING,MISSING,0,1,1,32,0,0,0,0,JUST_RENOVATED,Yes,218,C,GAS,1,1555,,left_only
73917,24630000,795000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1602,50.8036257,4.2372341,2005,308,1150,4,3,MISSING,MISSING,1,0,0,0,1,11,0,0,MISSING,MISSING,216,C,GAS,1,2351,,left_only
73920,74164000,795000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,3090,,,1998,345,689,4,6,HYPER_EQUIPPED,Yes,0,0,1,25,0,0,0,1,MISSING,MISSING,164,B,GAS,1,4110,,left_only
73923,68921000,795000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3078,50.861307,4.5585255,1974,200,2249,4,4,INSTALLED,Yes,0,0,1,40,1,1800,0,0,TO_BE_DONE_UP,No,397,D,FUELOIL,1,2568,,left_only
73927,75221000,795000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3290,50.9980638,5.0328095,1962,310,5724,4,4,MISSING,MISSING,0,0,0,0,0,0,0,0,GOOD,Yes,699,F,FUELOIL,1,,,left_only
73937,34067000,795138,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3000,50.8856804,4.6990898,,269,132,2,5,HYPER_EQUIPPED,Yes,0,0,1,12,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,1,,,left_only
73982,28009000,799000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9160,51.1258632,3.9803671,1996,,,3,7,INSTALLED,Yes,0,0,0,0,0,0,0,1,MISSING,MISSING,241,C,ELECTRIC,1,3388,,left_only
73983,15200000,799000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3540782,3.295088,1996,75,,2,2,HYPER_EQUIPPED,Yes,1,0,1,3,0,0,0,0,AS_NEW,Yes,107,B,GAS,1,,,left_only
74079,856000,799033,HOUSE,HOUSE,Flanders,East Flanders,Gent,9880,,,,163,8258,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
74092,57611000,799548,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1851,,,,216,932,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
74115,3361000,800000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2322806,2.9175081,1972,223,,,3,MISSING,MISSING,0,0,1,,0,0,0,0,TO_RENOVATE,No,141,B,MISSING,1,1906,,left_only
74138,54160000,800000,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3680,,,1969,1850,29643,4,4,MISSING,MISSING,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,MISSING,1,,,left_only
74151,5160000,802015,HOUSE,HOUSE,Flanders,East Flanders,Gent,9880,,,,164,2284,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
74205,70479000,815000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3531347,3.2928802,1969,76,,,3,MISSING,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,No,140,B,MISSING,0,1006,,left_only
74226,65684000,815973,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,,,,244,798,,4,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
74251,33866000,820000,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Walloon Brabant,Nivelles,1430,,,1988,,9616,4,4,USA_HYPER_EQUIPPED,Yes,0,1,0,0,0,0,1,0,AS_NEW,Yes,203,C,FUELOIL,1,1648,,left_only
74271,69835000,822950,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2008728,3.2158292,,141,,2,3,INSTALLED,Yes,0,0,1,18,0,0,0,0,MISSING,MISSING,0,MISSING,MISSING,1,,,left_only
74277,61615000,824000,HOUSE,VILLA,Flanders,Antwerp,Mechelen,2560,51.1671302,4.6877001,2012,,1000,,3,MISSING,MISSING,0,0,0,0,0,0,0,0,MISSING,MISSING,104,B,MISSING,0,,,left_only
74299,47829000,825000,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Antwerp,2000,51.2275385,4.4155901,1905,192,72,2,3,INSTALLED,Yes,0,0,1,4,1,20,0,0,JUST_RENOVATED,Yes,,MISSING,GAS,1,,,left_only
74304,7660000,825000,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Verviers,4800,50.5941042,5.858563,,1237,1552,,11,MISSING,MISSING,0,0,0,0,0,0,0,1,AS_NEW,Yes,180,C,MISSING,0,,,left_only
74316,32881000,825000,HOUSE,MANSION,Flanders,Antwerp,Antwerp,2600,51.1941324,4.4125126,1900,307,174,2,5,USA_HYPER_EQUIPPED,Yes,0,0,1,23,1,63,0,0,AS_NEW,Yes,164,B,GAS,1,1440,,left_only
74327,73461000,825000,HOUSE,VILLA,Flanders,West Flanders,Brugge,8300,,,,305,411,4,5,MISSING,MISSING,0,0,1,,0,0,0,0,GOOD,Yes,304,D,GAS,1,1417,,left_only
74329,46003000,825000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1300,50.7155648,4.623362,,232,682,4,5,HYPER_EQUIPPED,Yes,0,0,1,,1,503,0,1,AS_NEW,Yes,58,A,GAS,1,,,left_only
74335,50627000,828000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3370,50.84516,4.83151,2024,327,1078,4,6,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,AS_NEW,Yes,-1,A+,MISSING,0,,,left_only
74360,43502000,830000,HOUSE,EXCEPTIONAL_PROPERTY,Brussels-Capital,Brussels,Brussels,1082,,,,320,560,3,5,USA_HYPER_EQUIPPED,Yes,0,0,1,103,1,260,0,1,GOOD,Yes,,MISSING,MISSING,1,,,left_only
74371,67146000,834103,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8670,,,,164,1065,,3,HYPER_EQUIPPED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,,MISSING,GAS,1,,,left_only
74373,51692000,835000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3480736,3.2884448,2001,115,,,3,INSTALLED,Yes,0,0,1,,0,0,0,0,MISSING,MISSING,137,B,GAS,1,,,left_only
74376,42523000,835000,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8300,51.3480736,3.2884448,2003,113,,2,3,MISSING,MISSING,0,0,0,0,1,,0,0,MISSING,MISSING,137,B,MISSING,0,1397,,left_only
74399,43664000,839000,HOUSE,MANOR_HOUSE,Flanders,Antwerp,Antwerp,2060,51.2203387,4.4283776,1910,267,160,,6,HYPER_EQUIPPED,Yes,0,0,1,7,1,60,0,1,GOOD,Yes,95,A,GAS,1,1777,,left_only
74423,72736000,840000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2218166,2.8938966,,123,,,3,HYPER_EQUIPPED,Yes,0,0,1,32,0,0,0,1,MISSING,MISSING,,MISSING,MISSING,0,,,left_only
74434,26869000,840000,HOUSE,OTHER_PROPERTY,Flanders,East Flanders,Sint-Niklaas,9170,51.2616791,4.144681,1988,544,7300,2,0,INSTALLED,Yes,0,1,1,4,1,165,0,0,GOOD,Yes,187,B,MISSING,1,2997,,left_only
74437,61303000,840000,HOUSE,VILLA,Flanders,East Flanders,Gent,9830,51.0093832,3.6321357,1937,175,1126,4,3,MISSING,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,No,522,F,GAS,1,1226,,left_only
74468,23978000,845000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.350444,3.2842117,1967,75,,2,3,HYPER_EQUIPPED,Yes,0,0,1,,0,0,0,0,AS_NEW,Yes,224,C,GAS,1,,,left_only
74470,61845000,845000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.350444,3.2842117,1976,83,,2,3,MISSING,MISSING,0,0,1,,0,0,0,1,MISSING,MISSING,224,C,GAS,0,1115,,left_only
74525,52088000,845000,HOUSE,VILLA,Flanders,Antwerp,Mechelen,2570,51.1121722,4.4821925,1993,595,2979,4,5,INSTALLED,Yes,0,0,0,0,0,0,0,1,GOOD,Yes,252,C,GAS,0,2766,,left_only
74526,32480000,845000,HOUSE,VILLA,Flanders,Antwerp,Turnhout,2300,51.3186427,4.9230002,1968,,1742,4,5,MISSING,MISSING,0,0,1,,0,0,0,0,GOOD,Yes,266,C,GAS,1,3368,,left_only
74527,8486000,845000,HOUSE,VILLA,Flanders,East Flanders,Dendermonde,9250,51.111185,4.0830414,1957,415,1570,4,4,INSTALLED,Yes,0,1,1,50,1,1570,0,0,AS_NEW,Yes,157,B,GAS,1,1509,,left_only
74575,9781000,849000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8300,,,,90,212,3,2,MISSING,MISSING,0,0,0,0,0,0,1,1,GOOD,Yes,161,A++,MISSING,0,,,left_only
74621,76142000,850000,APARTMENT,PENTHOUSE,Flanders,West Flanders,Veurne,8670,51.13146,2.6675091,1990,99,,,3,MISSING,MISSING,0,0,1,100,0,0,0,0,GOOD,Yes,245,C,MISSING,1,,,left_only
74626,59120000,850000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1050,50.8277473,4.3747776,,230,65,2,0,MISSING,MISSING,0,0,0,0,0,0,0,1,GOOD,Yes,205,D,GAS,1,2237,,left_only
